"name","hydrophobic_moment","charge","hydrophobicity","a_index"
"|D4Q9N1|3.1.1.101|1",0.722694507928497,-1.67402714436994,-0.21722972972973,79.2567567567568
"|G8GER6|3.1.1.101|1",0.724159148976761,8.5046199234017,-0.246708463949843,79.0595611285266
"|F7IX06|3.1.1.101|1",0.722694507928497,0.326050621546814,-0.217,78.2
"|Q6A0I4|3.1.1.101|1",0.724159148976761,1.5067889774892,-0.119601328903655,84.3853820598007
"|A0A0K8P6T7|3.1.1.101|1",0.659288180309342,8.93811478016062,-0.167241379310345,65.0689655172414
"|G9BY57|3.1.1.101|1",0.533652972355228,5.39891666733644,-0.0477815699658703,83.3105802047781
"|A0A7C1Q6P9|3.1.1.101|1",0.491109384342339,-8.68492702357259,-0.292363636363636,60.0727272727273
"|A0A1J4E8F2|3.1.1.101|1",0.669885468564527,-12.0231102083055,-0.323225806451613,89.3225806451613
"|A0A7Y5LPM4|3.1.1.101|1",0.59650701378559,-33.3806340507205,-0.0289855072463768,89.7826086956522
"|A0A7X9DXE0|3.1.1.101|1",0.654274012077489,-24.7135190960065,-0.0979848866498741,79.5214105793451
"|A0A2E6VQA0|3.1.1.101|1",0.754598274080505,-40.5679716306223,-0.0343283582089552,82.2885572139303
"|A0A1E8ZG74|3.1.1.101|1",0.689612089946217,-18.3799896889406,0.0613013698630137,83.527397260274
"|A0A1Q4S2B1|3.1.1.101|1",0.795738347694843,6.71736863363467,-0.0458407079646018,96.9203539823009
"|U7MPV8|3.1.1.101|1",0.675388147505053,-3.39733846697954,-0.251971326164875,82.2222222222222
"|A0A844JN98|3.1.1.101|1",0.598259463742691,-13.6550391940121,-0.062379421221865,97.8135048231511
"|A0A2W2A816|3.1.1.101|1",0.699540311880543,-15.924371577572,-0.179113924050633,83.7025316455696
"|A0A7C4XNJ0|3.1.1.101|1",0.718218906457858,-7.38596939580923,-0.157183098591549,81.7746478873239
"|A0A4R1FTN8|3.1.1.101|1",0.676597606325001,-14.4281057306612,0.118518518518518,91.9444444444444
"|A0A538JW00|3.1.1.101|1",0.663508723856895,-1.08250197850993,-0.116564417177914,76.9631901840491
"|A0A317DUM2|3.1.1.101|1",0.95388420697125,6.08820002521565,0.0777049180327869,82.4590163934426
"|A0A3E0JN84|3.1.1.101|1",0.817433693231931,-8.69549433388553,-0.0710455764075067,85.7774798927614
"|A0A0Q6GWJ1|3.1.1.101|1",0.748536893574074,2.64651319267526,0.0395498392282958,100.064308681672
"|A0A3A5WMW6|3.1.1.101|1",0.649117024354031,8.72060249755896,-0.385123966942149,83.801652892562
"|A0A4Y7AV98|3.1.1.101|1",0.579669962641245,-18.207377931864,0.00270270270270269,81.8918918918919
"|A0A2U3KT80|3.1.1.101|1",0.775647013732849,5.64051431097554,-0.12551724137931,86.551724137931
"|A0A2T0KM40|3.1.1.101|1",0.691622180471222,-4.44841890990962,-0.0765799256505576,81.3754646840149
"|A0A2Z6CMS1|3.1.1.101|1",0.816458640502821,11.6001893021762,0.000875656742556893,107.810858143608
"|A0A1H1SPY0|3.1.1.101|1",0.575481843125647,-10.5912625329301,-0.113194444444444,69.0972222222222
"|A0A8J3LA20|3.1.1.101|1",0.779323930909956,5.12782087931612,-0.0679310344827586,71.3793103448276
