"name","hydrophobic_moment","charge","hydrophobicity","a_index"
"|R9P0V8|3.1.1.x|0",0.626905960207235,-7.65014154024726,-0.320030816640986,82.9275808936826
"|A0A518CZD5|3.1.1.x|0",0.655649200824407,-50.1060632584947,0.0731984829329962,91.7446270543616
"|A0A2M8TEV9|3.1.1.x|0",0.781273692808078,-2.96045727232615,-0.318663594470046,83.3410138248848
"|A0A4P7NGZ7|3.1.1.x|0",0.819101223037349,-13.8851605274353,-0.00625000000000003,76.65
"|A0A5M9GUT3|3.1.1.x|0",0.619756133965318,-3.26847032602456,-0.213382899628253,91.6728624535316
"|A0A1C5XLY9|3.1.1.x|0",0.733097875246686,5.53873698990763,-0.27469512195122,78.3231707317073
"|A0A9N9SN64|3.1.1.x|0",0.721613597903584,-4.21287452158661,-0.350773195876289,76.4432989690722
"|A0A1G5L872|3.1.1.x|0",0.884424683954007,10.7326879840681,-0.235555555555556,83.4285714285714
"|A0A061ASB8|3.1.1.x|0",0.649283634842577,-14.0622659689768,-0.489393939393939,69.4886363636364
"|A0A3L7YJB5|3.1.1.x|0",0.878925158767588,7.56413843514229,-0.151986754966887,87.8476821192053
"|A0A4R8S819|3.1.1.x|0",0.800520416390284,-19.1638289512141,0.0175097276264591,95.2918287937743
"|A0A7V0U3N9|3.1.1.x|0",0.690631678430179,-18.004623399253,0.0575657894736842,100
"|A0A226E3A3|3.1.1.x|0",0.699074098793104,-10.9120195520859,-0.00811232449297974,89.4071762870515
"|A0A376D3P7|3.1.1.x|0",0.617704496675447,-8.53579942967835,-0.169548872180451,71.5037593984962
"|A0A8V5GQY8|3.1.1.x|0",0.765466802961888,-11.755913409524,-0.237241379310345,65.6059113300493
"|A0A645DAA0|3.1.1.x|0",0.542269276036535,-28.3576581014118,-0.0929319371727749,96.9109947643979
"|W7IQU0|3.1.1.x|0",0.773299159671961,5.79785067264378,-0.319551282051282,83.6217948717949
"|A0A518DSA3|3.1.1.x|0",0.837085701938539,-28.4692751036959,-0.379587404994571,74.9511400651466
"|D5W5C4|3.1.1.x|0",0.714433361090491,4.09618954115373,-0.224829157175399,75.3075170842825
"|A0A846KP95|3.1.1.x|0",0.737756334673683,8.37452054936989,-0.162893081761006,94.811320754717
"|A0A2U3MVK0|3.1.1.x|0",0.777946194810016,-15.8057823126208,-0.104347826086957,96.4734299516908
"|A0A251U2R7|3.1.1.x|0",0.802838626952516,23.2164998910521,-0.0611328125,87.1875
"|A0A1Y2HIA1|3.1.1.x|0",0.789374218992936,-11.0410221239404,-0.113513513513514,81.6988416988417
"|A0A8H5ILN7|3.1.1.x|0",0.837236684557823,-16.3919032740718,-0.274972557628979,78.7596048298573
"|A0AA51CAX3|3.1.1.x|0",0.612910004886568,11.1367933433632,0.101781737193764,105.902004454343
"|A0A0L0SSV6|3.1.1.x|0",0.700222189968949,-7.87580101106694,-0.280385288966725,75.0087565674256
"|A0A7G3B235|3.1.1.x|0",0.878147292257286,-7.68278553585431,-0.575108601216334,75.5343179843614
"|A0A150J1N9|3.1.1.x|0",0.79328617280522,-5.48030847518488,-0.332974910394265,95.4121863799283
"|A0A239WAC7|3.1.1.x|0",0.668230485725986,6.31768448692179,-0.152422907488987,84.9339207048458
"|A0A4Q5QMQ7|3.1.1.x|0",0.849306284526027,-2.89118820744424,-0.352884615384615,82.3397435897436
"|A0A925AWQ7|3.1.1.x|0",0.684266146284084,-10.4826040634426,0.00696517412935322,90.8955223880597
"|M2QHK7|3.1.1.x|0",0.666165799677782,1.50684082524467,-0.155324074074074,100.162037037037
"|A0A8E2DSU4|3.1.1.x|0",0.65475881876196,-9.49801735389145,-0.404033613445378,79.4285714285714
"|A0A3Y0E132|3.1.1.x|0",0.656684104099686,-2.3283497801962,-0.0125,86.3392857142857
"|A0A0H5QKW8|3.1.1.x|0",0.751777067172971,-5.28318037453096,0.055593220338983,96.8474576271186
"|A0A5B0R8R9|3.1.1.x|0",0.704532698187672,10.1042329392189,-0.142226148409894,82.9505300353357
"|A0A498R0I6|3.1.1.x|0",0.545672070936673,-10.5009050577584,0.0621745788667687,72.6799387442573
"|G3JJ84|3.1.1.x|0",0.690444151299373,8.59690735728533,-0.0570977917981073,96.5615141955836
"|A0AAD7U3B2|3.1.1.x|0",0.730613119234962,-4.72312269331869,-0.0652,87.44
"|A0A378YD67|3.1.1.x|0",0.724436021019615,-7.20488851844243,0.217405063291139,110.886075949367
"|A0A9W9VUC7|3.1.1.x|0",0.780353049090637,-3.19998841826398,-0.233975481611208,86.077057793345
"|A0A9P6HJF2|3.1.1.x|0",0.771927892335068,-13.1266605395368,-0.388980263157895,77.0230263157895
"|A0A8H6T6Y2|3.1.1.x|0",0.752221826653591,-6.30988114922476,-0.0509632224168126,82.3117338003503
"|A0A0M3FFV4|3.1.1.x|0",0.671012233294016,-12.671400314541,-0.23205574912892,90.801393728223
"|A0A8B8F6X3|3.1.1.x|0",0.825490085479969,5.8245827318349,-0.149298245614035,84.8421052631579
"|A0AAI9A8H4|3.1.1.x|0",0.837396271373066,-19.2779160774079,0.0369811320754717,95.5849056603773
"|A0A848LXK1|3.1.1.x|0",0.86551101003169,1.06745979623987,0.180337078651685,105.505617977528
"|A0A7E5X5N3|3.1.1.x|0",0.72409853223591,-27.1440960657187,-0.207063197026022,84.275092936803
"|Q2SS43|3.1.1.x|0",0.723939869085865,-5.44019669378535,-0.437404580152672,84.3511450381679
"|C4VB12|3.1.1.x|0",0.623882786480334,16.2892430504759,-0.0309917355371901,104.297520661157
"|E4ZYJ8|3.1.1.x|0",0.802335086613697,-18.7769858592879,-0.29140625,87.0833333333333
"|A0A8J2L3T7|3.1.1.x|0",0.802130268355605,3.1994726419775,-0.203257328990228,83.371335504886
"|A0A7M7P4J6|3.1.1.x|0",0.700702510230185,3.0807175798436,-0.154857142857143,84.3142857142857
"|A0A165TCJ4|3.1.1.x|0",0.743902527472548,-4.77924155641949,-0.3902394106814,74.2541436464088
"|A0A9P6MRM9|3.1.1.x|0",0.782045102904091,-15.6225695039165,-0.32489837398374,80.0406504065041
"|S8EPQ9|3.1.1.x|0",0.668041078735588,-40.2118966517663,0.0121255349500713,85.6348074179743
"|G0ACE2|3.1.1.x|0",0.874733952975929,-1.0047883985974,0.134256055363322,90.0346020761246
"|A3LV34|3.1.1.x|0",0.658470745902413,-19.8807771164569,-0.549044585987261,74.6656050955414
"|S8C3Z2|3.1.1.x|0",0.690675834729792,6.21966308266397,-0.257790368271955,72.3512747875354
"|A0A8S1HGB4|3.1.1.x|0",0.76963821600999,-15.1795718475151,-0.195286195286195,81.3973063973064
"|A0A4Q9MYI9|3.1.1.x|0",0.926731920298562,-0.625989929333655,-0.225933202357564,79.803536345776
"|N2BJ34|3.1.1.x|0",0.662615593191653,12.3555764457148,-0.498675496688742,71.4790286975717
"|A0A3M7KNJ8|3.1.1.x|0",0.809105361543596,1.55210966961949,-0.292753623188406,78.792270531401
"|A0A1V5ZD12|3.1.1.x|0",0.594135526960662,-9.07427804766168,-0.0226130653266332,88.1909547738694
"|A0A9Y2NHV4|3.1.1.x|0",0.782682975236543,-3.0279466827368,0.0394029850746268,94.955223880597
"|A0A2R8AL31|3.1.1.x|0",0.886804706941926,0.335978888499235,-0.095850622406639,95.6846473029046
"|A0A5U3EWF6|3.1.1.x|0",0.729506856868601,-0.307387431703815,-0.298550724637681,79.7101449275362
"|A0A7W3J8R5|3.1.1.x|0",0.717462811432915,-6.16384750723121,-0.106060606060606,88.4545454545455
"|A0A3D3IZ23|3.1.1.x|0",0.665754105743613,1.38103242664624,-0.100512820512821,92.2307692307692
"|A0A2B7X8C4|3.1.1.x|0",0.731443482237479,-11.1977115554659,-0.175182481751825,79.3795620437956
"|H0T1X8|3.1.1.x|0",0.648396821540277,1.50155104163843,0.303488372093023,96.0077519379845
"|A0A377L6X5|3.1.1.x|0",0.820507849751314,-5.65661019584165,-0.3192,81.56
"|X0H8J0|3.1.1.x|0",0.824059224138169,-9.19701513992715,-0.143333333333333,88.859649122807
